Serving Size,nutritions
100 грама съдържат:,"['38', '1.80', '6.70', '0.40'] -> 4 елемента"
100 грама съдържат:,"['114', '1.70', '15.50', '5'] -> 4 елемента"
100 грама съдържат:,"['347', '13.63', '66.18', '1.68'] -> 4 елемента"
100 грама съдържат:,"['339', '11.63', '68.36', '1.21'] -> 4 елемента"
100 грама съдържат:,"['397', '13.62', '70.56', '3.12'] -> 4 елемента"
100 грама съдържат:,"['253', '2.12', '51.25', '0.60'] -> 4 елемента"
100 грама съдържат:,"['339', '12', '69.11', '0.95'] -> 4 елемента"
100 грама съдържат:,"['292', '2.18', '68.21', '0.10'] -> 4 елемента"
100 грама съдържат:,"['351', '10.47', '74.03', '0.90'] -> 4 елемента"
100 грама съдържат:,"['295', '3.40', '66.56', '0.22'] -> 4 елемента"
100 грама съдържат:,"['223', '1.70', '50', '0'] -> 4 елемента"
100 грама съдържат:,"['301', '1.68', '68.42', '0.61'] -> 4 елемента"
100 грама съдържат:,"['296', '0.61', '60', '0.60'] -> 4 елемента"
100 грама съдържат:,"['291', '7.30', '49', '3.40'] -> 4 елемента"
100 грама съдържат:,"['303', '2.38', '70.82', '0.10'] -> 4 елемента"
100 грама съдържат:,"['441', '14.10', '76', '9'] -> 4 елемента"
100 грама съдържат:,"['13.20', '0.11', '13', '0.09'] -> 4 елемента"
100 грама съдържат:,"['46', '10', '10', '0.20'] -> 4 елемента"
100 грама съдържат:,"['482', '11.30', '52.80', '23.30'] -> 4 елемента"
100 грама съдържат:,"['446', '9.90', '58.50', '17.20'] -> 4 елемента"
100 грама съдържат:,"['408', '19.80', '10.80', '24.50'] -> 4 елемента"
100 грама съдържат:,"['498', '8.90', '55.90', '24.90'] -> 4 елемента"
100 грама съдържат:,"['466', '9.10', '69.20', '15.50'] -> 4 елемента"
100 грама съдържат:,"['93', '1.30', '1', '8.60'] -> 4 елемента"
100 грама съдържат:,"['502', '10.10', '59.60', '22.80'] -> 4 елемента"
100 грама съдържат:,"['99', '1.80', '3.40', '8.30'] -> 4 елемента"
100 грама съдържат:,"['102', '0.60', '15.80', '3.90'] -> 4 елемента"
100 грама съдържат:,"['79', '0.60', '8', '4.90'] -> 4 елемента"
100 грама съдържат:,"['328', '0.70', '78', '0.70'] -> 4 елемента"
100 грама съдържат:,"['102', '0.60', '15.80', '3.90'] -> 4 елемента"
100 грама съдържат:,"['75', '0.50', '1.30', '7.30'] -> 4 елемента"
100 грама съдържат:,"['404', '15', '66', '6.50'] -> 4 елемента"
100 грама съдържат:,"['360', '15', '62', '3.10'] -> 4 елемента"
100 грама съдържат:,"['102', '0.60', '16.20', '3.90'] -> 4 елемента"
100 грама съдържат:,"['222', '4.60', '88.70', '0.70'] -> 4 елемента"
100 грама съдържат:,"['387', '22.39', '57.82', '6.69'] -> 4 елемента"
100 грама съдържат:,"['363', '7.30', '76.40', '2.78'] -> 4 елемента"
100 грама съдържат:,"['335', '11.90', '65.40', '2.90'] -> 4 елемента"
100 грама съдържат:,"['330', '47.01', '38.37', '1.20'] -> 4 елемента"
100 грама съдържат:,"['354', '13.30', '71', '1.90'] -> 4 елемента"
100 грама съдържат:,"['311', '11.70', '65', '2.30'] -> 4 елемента"
100 грама съдържат:,"['352', '12.50', '71', '1.20'] -> 4 елемента"
100 грама съдържат:,"['360', '18', '47', '7.40'] -> 4 елемента"
100 грама съдържат:,"['325', '15.91', '68.63', '2.22'] -> 4 елемента"
100 грама съдържат:,"['369', '7', '79', '1.80'] -> 4 елемента"
100 грама съдържат:,"['355', '11.90', '71.10', '1.80'] -> 4 елемента"
100 грама съдържат:,"['404', '15', '66', '6.50'] -> 4 елемента"
100 грама съдържат:,"['335', '11.90', '65.40', '2.90'] -> 4 елемента"
100 грама съдържат:,"['434', '14', '68', '11'] -> 4 елемента"
100 грама съдържат:,"['421', '6.70', '77', '9.20'] -> 4 елемента"
100 грама съдържат:,"['355', '12.90', '62.44', '5.94'] -> 4 елемента"
100 грама съдържат:,"['333', '0', '32', '23'] -> 4 елемента"
100 грама съдържат:,"['305', '0', '23', '24'] -> 4 елемента"
100 грама съдържат:,"['356', '7.80', '74.10', '2.20'] -> 4 елемента"
100 грама съдържат:,"['305', '0', '23', '24'] -> 4 елемента"
100 грама съдържат:,"['390', '12', '77.80', '4.30'] -> 4 елемента"
100 грама съдържат:,"['349', '49', '29', '6'] -> 4 елемента"
100 грама съдържат:,"['349', '49', '29', '6'] -> 4 елемента"
100 грама съдържат:,"['548', '3', '63', '30'] -> 4 елемента"
100 грама съдържат:,"['604', '5.60', '6.40', '62'] -> 4 елемента"
100 грама съдържат:,"['241', '3.40', '63', '0.50'] -> 4 елемента"
100 грама съдържат:,"['325', '3', '80', '1'] -> 4 елемента"
100 грама съдържат:,"['604', '6.60', '6.40', '62'] -> 4 елемента"
100 грама съдържат:,"['828', '0', '0', '92'] -> 4 елемента"
100 грама съдържат:,"['312', '14.10', '51', '3'] -> 4 елемента"
100 грама съдържат:,"['276', '2.40', '75', '0.39'] -> 4 елемента"
100 грама съдържат:,"['360', '15', '75', '2.50'] -> 4 елемента"
100 грама съдържат:,"['824', '0', '0', '91.60'] -> 4 елемента"
100 грама съдържат:,"['347', '24', '63', '1.20'] -> 4 елемента"
100 грама съдържат:,"['351', '24', '51', '1.60'] -> 4 елемента"
100 грама съдържат:,"['337', '14.50', '70', '2.40'] -> 4 елемента"
100 грама съдържат:,"['290', '21.10', '44', '1.80'] -> 4 елемента"
100 грама съдържат:,"['341', '84', '0', '0.60'] -> 4 елемента"
100 грама съдържат:,"['325', '6.80', '74.40', '0.40'] -> 4 елемента"
100 грама съдържат:,"['364', '19', '61', '6'] -> 4 елемента"
100 грама съдържат:,"['296', '25.80', '29.58', '1.06'] -> 4 елемента"
100 грама съдържат:,"['398', '23', '70', '1.30'] -> 4 елемента"
100 грама съдържат:,"['389', '17', '66', '7'] -> 4 елемента"
100 грама съдържат:,"['337', '7.50', '77.40', '1.90'] -> 4 елемента"
100 грама съдържат:,"['344', '7.40', '77.70', '0.60'] -> 4 елемента"
100 грама съдържат:,"['371', '6.90', '79.20', '0.70'] -> 4 елемента"
100 грама съдържат:,"['337', '10', '76', '1.60'] -> 4 елемента"
100 грама съдържат:,"['355', '9', '74.90', '1.20'] -> 4 елемента"
100 грама съдържат:,"['337', '7.50', '77.40', '1.90'] -> 4 елемента"
100 грама съдържат:,"['358', '6.60', '79.20', '0.70'] -> 4 елемента"
100 грама съдържат:,"['323', '34', '7', '18'] -> 4 елемента"
100 грама съдържат:,"['301', '25.50', '28.80', '2'] -> 4 елемента"
100 грама съдържат:,"['575', '20', '23', '50'] -> 4 елемента"
100 грама съдържат:,"['365', '14.50', '56.80', '8.80'] -> 4 елемента"
100 грама съдържат:,"['575', '21', '22', '49'] -> 4 елемента"
100 грама съдържат:,"['461', '24.40', '28.80', '30.90'] -> 4 елемента"
100 грама съдържат:,"['582', '18', '30', '44'] -> 4 елемента"
100 грама съдържат:,"['628', '15', '17', '61'] -> 4 елемента"
100 грама съдържат:,"['389', '16.80', '66.30', '6.90'] -> 4 елемента"
100 грама съдържат:,"['580', '22.78', '20', '51'] -> 4 елемента"
100 грама съдържат:,"['368', '14.10', '71', '6.10'] -> 4 елемента"
100 грама съдържат:,"['365', '9.40', '66.98', '4.70'] -> 4 елемента"
100 грама съдържат:,"['595', '26.90', '1.30', '47.40'] -> 4 елемента"
100 грама съдържат:,"['299', '3.10', '79.20', '0.50'] -> 4 елемента"
100 грама съдържат:,"['346', '12.50', '62.40', '6'] -> 4 елемента"
100 грама съдържат:,"['364', '19', '61', '6'] -> 4 елемента"
100 грама съдържат:,"['534', '18.30', '28.90', '42.20'] -> 4 елемента"
100 грама съдържат:,"['461', '24.40', '28.80', '30.90'] -> 4 елемента"
100 грама съдържат:,"['575', '20', '23', '50'] -> 4 елемента"
100 грама съдържат:,"['336', '10', '71.50', '1.73'] -> 4 елемента"
100 грама съдържат:,"['410', '6.70', '67.90', '12.80'] -> 4 елемента"
100 грама съдържат:,"['389', '16.80', '66.30', '6.90'] -> 4 елемента"
100 грама съдържат:,"['375', '0', '100', '0'] -> 4 елемента"
100 грама съдържат:,"['436', '7.30', '67', '18'] -> 4 елемента"
100 грама съдържат:,"['370', '6.70', '83.40', '1.10'] -> 4 елемента"
100 грама съдържат:,"['413', '6.70', '68', '12.50'] -> 4 елемента"
100 грама съдържат:,"['297', '2', '69.60', '0.20'] -> 4 елемента"
100 грама съдържат:,"['353', '0.70', '87', '0.40'] -> 4 елемента"
100 грама съдържат:,"['398', '0.20', '98.30', '0'] -> 4 елемента"
100 грама съдържат:,"['412', '7.20', '65.20', '14.60'] -> 4 елемента"
100 грама съдържат:,"['398', '0.20', '98.30', '0'] -> 4 елемента"
100 грама съдържат:,"['331', '6.10', '69.40', '6.10'] -> 4 елемента"
100 грама съдържат:,"['339', '6.70', '67.10', '7.90'] -> 4 елемента"
100 грама съдържат:,"['357', '7.10', '61.40', '11'] -> 4 елемента"
100 грама съдържат:,"['322', '0', '80', '0'] -> 4 елемента"
100 грама съдържат:,"['352', '5.80', '72.50', '6.70'] -> 4 елемента"
100 грама съдържат:,"['401', '8.40', '49', '18'] -> 4 елемента"
100 грама съдържат:,"['362', '6.10', '58', '9.90'] -> 4 елемента"
100 грама съдържат:,"['326', '5.60', '53', '7.90'] -> 4 елемента"
100 грама съдържат:,"['329', '4.20', '57', '7.40'] -> 4 елемента"
100 грама съдържат:,"['383', '4.30', '47', '18'] -> 4 елемента"
100 грама съдържат:,"['324', '4.60', '71.90', '4.50'] -> 4 елемента"
100 грама съдържат:,"['374', '7.40', '63.50', '11.50'] -> 4 елемента"
100 грама съдържат:,"['359', '7.60', '39', '14'] -> 4 елемента"
100 грама съдържат:,"['387', '8.60', '46', '16'] -> 4 елемента"
100 грама съдържат:,"['412', '8.40', '52', '18'] -> 4 елемента"
100 грама съдържат:,"['460', '25', '33', '24'] -> 4 елемента"
100 грама съдържат:,"['377', '14', '49', '11'] -> 4 елемента"
100 грама съдържат:,"['404', '25', '42', '13'] -> 4 елемента"
100 грама съдържат:,"['375', '7.20', '55', '12'] -> 4 елемента"
100 грама съдържат:,"['358', '6.10', '56', '10'] -> 4 елемента"
100 грама съдържат:,"['471', '25', '31', '25'] -> 4 елемента"
100 грама съдържат:,"['362', '7.60', '40', '18'] -> 4 елемента"
100 грама съдържат:,"['692', '19.20', '16', '60'] -> 4 елемента"
100 грама съдържат:,"['691', '15.51', '21.71', '60.29'] -> 4 елемента"
100 грама съдържат:,"['362', '7.60', '40', '18'] -> 4 елемента"
100 грама съдържат:,"['692', '19.20', '16', '60'] -> 4 елемента"
100 грама съдържат:,"['641.80', '26.70', '18.40', '51'] -> 4 елемента"
100 грама съдържат:,"['602', '28.90', '12.20', '48.90'] -> 4 елемента"
100 грама съдържат:,"['607', '18', '18', '56'] -> 4 елемента"
100 грама съдържат:,"['426', '10', '44', '20'] -> 4 елемента"
100 грама съдържат:,"['611', '6.78', '45.12', '44.80'] -> 4 елемента"
100 грама съдържат:,"['320', '1.67', '80', '0'] -> 4 елемента"
100 грама съдържат:,"['647', '13.02', '32.20', '51'] -> 4 елемента"
100 грама съдържат:,"['320', '1.05', '81.70', '0'] -> 4 елемента"
